"SYMBOL","ENSEMBL","ENTREZID","lengths","logFC","logCPM","F","PValue","FDR"
"CEBPG","ENSG00000153879",1054,4411,1.61538148145066,5.38739660227215,21.603597324154,0.00166109091418215,0.0183180455421902
"TDRD5","ENSG00000162782",163589,4032,5.46135597655277,0.512072877780755,21.5696741739019,0.00166898019102948,0.0183862557429147
"LINC00941","ENSG00000235884",NA,2856,-5.90665414749282,0.0242160369081214,21.5634091363152,0.00167044234022081,0.0183862557429147
"ABHD12","ENSG00000100997",26090,3429,1.63133321398755,5.41946615739428,21.5621237493357,0.00167074252524695,0.0183862557429147
"PLEKHA2","ENSG00000169499",59339,6326,-2.10541086428293,4.34068843300031,21.553272004423,0.00167281156888369,0.0183963030377651
"DSCAML1","ENSG00000177103",57453,7035,-4.29601847482038,0.0441918366887358,21.5306530413128,0.00167811322089198,0.0184418616602583
"RBM43","ENSG00000184898",375287,4717,-1.96021325934755,3.95631842775998,21.5089028980738,0.00168323110003517,0.0184852823159536
"RP11-571L19.8",NA,NA,870,-3.48013170691657,0.642683376905516,21.5039995781428,0.00168438756728039,0.0184852823159536
"TPD52","ENSG00000076554",7163,8341,1.59069364565812,6.20861469858554,21.4946107358782,0.00168660474203008,0.0184863649870784
"PAGR1","ENSG00000280789",79447,2165,2.38479095691327,2.53379357046407,21.4937438136096,0.00168680965004951,0.0184863649870784
"SORL1","ENSG00000137642",6653,19449,1.95887429177662,3.48214028579121,21.4883063708496,0.00168809556986057,0.0184877252602831
"TRIM61","ENSG00000183439",391712,1582,-4.96786123375053,0.638783108919685,21.4819526443862,0.00168959974136304,0.0184914722725654
"CNNM4","ENSG00000158158",26504,5198,2.17478722626721,3.23455836680772,21.4611605997372,0.00169453377203468,0.0185327257143559
"PRKAR2B","ENSG00000005249",5577,4318,2.35214281344174,2.50748874667452,21.4562026502074,0.00169571297681436,0.0185328850275048
"TDRKH","ENSG00000182134",11022,5092,2.66902086107193,2.20682275943732,21.4058564304625,0.00170774581057219,0.0186515848206145
"RP11-473E2.4",NA,NA,428,-6.25964004442823,-2.61774479511609,21.3955265021617,0.00171022789482603,0.0186658823665066
"HN1",NA,NA,3433,1.59329773715761,7.71922470964959,21.3851488885604,0.00171272599002736,0.0186803349412648
"GCNT3","ENSG00000140297",9245,4576,4.77859741460244,0.991846711306333,21.3468565564845,0.00172198335753087,0.0187684391564306
"MEGF6","ENSG00000162591",1953,7039,-2.36211048560524,3.08929150563587,21.313635427344,0.00173006557624235,0.01882534425852
"HOXB4","ENSG00000182742",3214,3757,-3.97034944667278,2.76328131001909,21.312172724278,0.00173042252194726,0.01882534425852
"NYNRIN","ENSG00000205978",57523,7955,-4.66881349160503,2.8114944668639,21.3108172321488,0.00173075338718122,0.01882534425852
"SLC19A2","ENSG00000117479",10560,3671,2.32238555392368,3.15460195756075,21.2925029656324,0.00173523153949843,0.0188611608524853
"DCXR","ENSG00000169738",51181,1902,1.54217245584541,6.20772237514258,21.2469030148635,0.00174644474815676,0.0189700855135963
"CAV2","ENSG00000105971",858,6640,-3.12238665503679,6.05376521357307,21.230698799388,0.00175045128315279,0.0190006352447547
"ABCB9","ENSG00000150967",23457,13037,2.3471464497329,3.05052272710503,21.2028909049636,0.00175735373607853,0.0190625562387305
"DBI","ENSG00000155368",1622,2499,1.88957685671035,8.07133504767364,21.1951992709846,0.00175926896572154,0.0190701011822121
"BTBD19","ENSG00000222009",149478,3520,-3.04418221923792,2.08974305113514,21.1904770981241,0.00176044609040844,0.0190701011822121
"RP1-142L7.9",NA,NA,1931,-4.86553522481684,-0.383888588797171,21.1779707565607,0.00176356839338821,0.0190909277850249
"CDCA5","ENSG00000146670",113130,3925,2.98403725395968,3.49524094887386,21.1682383411501,0.00176600296670792,0.019104286342096
"TOP2A","ENSG00000131747",7153,6437,2.48706392432367,5.54148170363655,21.1338682366542,0.00177463444906903,0.0191623030898609
"MEIS1","ENSG00000143995",4211,10934,-2.86879474811305,3.80435499829535,21.1334139336309,0.0017747488932996,0.0191623030898609
"FGF7","ENSG00000140285",2252,6657,-2.56482055765506,3.05035537309221,21.1263989512822,0.00177651722360028,0.0191623030898609
"KSR2","ENSG00000171435",283455,18298,4.80825649509762,1.21011515112374,21.1239763115822,0.00177712843322267,0.0191623030898609
"ROM1","ENSG00000149489",6094,2495,-2.56801611001756,2.74251566328671,21.1229517423283,0.00177738700186229,0.0191623030898609
"RIMBP2","ENSG00000060709",23504,8738,-5.90524785688527,0.386198361822059,21.1052954269172,0.00178185030821995,0.0191853435768398
"DRAM1","ENSG00000136048",55332,4061,-3.39153760847709,5.4051778968828,21.1049594053259,0.00178193538657508,0.0191853435768398
"TECRL","ENSG00000205678",253017,6023,-8.73144323654347,-0.156716391971388,36.8034326211635,0.00178432632824617,0.019198096593226
"MARC1","ENSG00000186205",64757,3994,4.17935570008715,1.27449772974543,21.0765058974367,0.00178915812038528,0.0192370764660074
"WTIP","ENSG00000142279",126374,8262,-2.17514948577591,3.56744731394655,21.036031866691,0.00179949550584277,0.0193351600165267
"NPTXR","ENSG00000221890",23467,5784,2.62578439972467,2.6467449654583,21.0225639990849,0.00180295189202535,0.0193525691693007
"SERPINA3","ENSG00000196136",12,4504,5.35086190776099,0.459104903200276,21.0202443407455,0.00180354804738723,0.0193525691693007
"NAMPT","ENSG00000105835",10135,9049,-1.72934962991716,8.35649712020196,21.0127361085805,0.00180547936769366,0.0193602379906397
"TOX3","ENSG00000103460",27324,5031,4.41778967202179,3.40541019110134,21.001963825629,0.00180825481857268,0.0193769420390215
"RP11-66N11.8",NA,NA,787,2.53246940920608,2.29048351045204,20.9911174668204,0.001811054758382,0.0193938858480032
"ZNF138","ENSG00000197008",7697,2845,1.73917580969077,3.61829214627306,20.9735149023257,0.00181561035537319,0.019429594878987
"CXCL1","ENSG00000163739",2919,1296,-3.87707166554442,6.06624298400055,20.952894546934,0.00182096524385919,0.0194738037133947
"GPM6A","ENSG00000150625",2823,7040,-3.88420004902025,1.12434948845129,20.9300303092289,0.00182692600316846,0.0195184598222274
"CELF2","ENSG00000048740",10659,9873,-4.00344274238291,6.17776586693146,20.9274734013323,0.00182759411393947,0.0195184598222274
"ARSI","ENSG00000183876",340075,3269,-6.03222693864836,3.82842640530795,20.9103872047927,0.00183206654259967,0.0195531018728293
"ERICH1-AS1",NA,NA,3677,-5.12622736758011,-0.558473408519923,20.9029665213359,0.00183401322841012,0.0195607590507307
"KANK2","ENSG00000197256",25959,7657,-1.70518788779527,5.22419223122633,20.8981486517053,0.0018352784995657,0.0195611431772197
"PPIB","ENSG00000166794",5479,1911,-1.79368097855041,9.03832547132518,20.8823607735682,0.00183943239170632,0.0195922942765881
"CCNJL","ENSG00000135083",79616,4731,4.75598668498041,1.64251815895494,23.6333584944255,0.00184847676382297,0.0196754586907792
"GPT","ENSG00000167701",2875,2756,3.38023426687137,2.21495983747779,20.8300891550834,0.00185326973272001,0.0197132896101427
"CTD-2544H17.1",NA,NA,583,-6.28378807794608,-2.14225624409466,23.5750345748307,0.00186120755815125,0.019772979800662
"RP11-700H6.1",NA,NA,2054,4.27045403846467,1.54516097451089,20.7997295895532,0.00186136641371154,0.019772979800662
"PSMG3","ENSG00000157778",84262,1960,1.51393963093413,6.20935432003402,20.7871236309891,0.00186474135466002,0.0197956165288224
"ARHGAP8","ENSG00000241484",23779,5678,3.56206595478211,3.81438497099465,20.778524113618,0.00186704806812732,0.0198068906054066
"PGP","ENSG00000184207",283871,2727,1.82424973499363,6.00620840743329,20.7596173743635,0.0018721321511738,0.0198475942182736
"DDIT3","ENSG00000175197",1649,1178,1.71247821720853,6.20576883928322,20.7543719697082,0.00187354573056212,0.0198493563318476
"MEF2C","ENSG00000081189",4208,9053,-3.75508373797506,3.68042891373924,20.7358394123311,0.00187855077552584,0.0198891407125367
"SRGAP2B","ENSG00000196369",647135,1427,-2.01233104022317,3.75459908005292,20.7108673187074,0.0018853214599955,0.0199339932979772
"SLC25A27","ENSG00000153291",9481,3366,-4.13219308845497,2.16613596124324,20.7065721779634,0.00188648908189902,0.0199339932979772
"APOC1","ENSG00000130208",341,1231,-3.22058076948246,3.07309170226286,20.7063657971862,0.00188654520874465,0.0199339932979772
"B3GALNT2","ENSG00000162885",148789,5705,2.38594249023643,4.50615308138308,20.6349818047734,0.00190608482019802,0.0201270920662317
"SRGAP3","ENSG00000196220",9901,18864,2.48658496779636,3.73838997883607,20.6170877938712,0.00191102256805912,0.0201658502158652
"KIF4A","ENSG00000090889",24137,4723,2.96146955735632,4.03080589120089,20.5893810048297,0.00191869976220369,0.0202334455374071
"REPIN1","ENSG00000214022",29803,4649,1.44690383014302,5.41267114183497,20.5750534660916,0.00192268489932753,0.0202620429158934
"HMGCS2","ENSG00000134240",3158,2571,11.7176431049917,3.19134508880506,35.5800775906033,0.00192404482591999,0.0202629552050727
"APBB1IP","ENSG00000077420",54518,3981,-3.97263316987041,3.42952493078931,20.563428043068,0.00192592608070003,0.0202693529908595
"FAM20A","ENSG00000108950",54757,6203,-4.73194398996866,4.5506224540149,20.5575309817951,0.00192757280565408,0.0202732756486275
"GADL1","ENSG00000144644",339896,7330,-5.50178565143237,0.538443099785691,20.5329219260274,0.00193446383669817,0.0203265921302623
"MUC12","ENSG00000205277",10071,17130,-4.7657651761307,3.07824494705544,20.5303107635724,0.00193519682507053,0.0203265921302623
"CBX2","ENSG00000173894",84733,5687,3.88279933665222,2.84839331800048,20.5200795033144,0.0019380722330011,0.0203433663876956
"MICAL2","ENSG00000133816",9645,15819,-2.16949612929291,4.93967098296821,20.4993037156591,0.00194392758282508,0.0203913774723109
"UNC5C","ENSG00000182168",8633,10684,-5.23022288322656,0.104049024314568,20.4823291216175,0.00194872808566128,0.0204282674750514
"RP13-143G15.4",NA,NA,1456,-3.37537480687376,1.07799832063935,20.4616815966495,0.00195458735535662,0.0204762005173074
"TGFBR2","ENSG00000163513",7048,4704,-3.24174282828811,5.73833904741112,20.4468689787262,0.00195880442380932,0.0205060751324711
"KLHL32","ENSG00000186231",114792,3777,-4.39818612486756,-0.940079152753574,20.4426194099283,0.00196001635621746,0.0205060751324711
"SLC7A11","ENSG00000151012",23657,9645,2.97983175983751,2.93062792662743,20.4091347554751,0.00196959877600995,0.0205848478575269
"LIMK2","ENSG00000182541",3985,6170,1.87873840495796,4.80127446423814,20.4072746697102,0.00197013280255222,0.0205848478575269
"TBX5-AS1","ENSG00000255399",NA,4183,-5.30046716877886,-2.35732313890695,20.3954658196692,0.00197352733339308,0.0205858773799339
"BDH1","ENSG00000161267",622,9112,2.06975281453992,3.24623721682382,20.3943139515434,0.00197385883758592,0.0205858773799339
"HOXA11-AS","ENSG00000240990",NA,2917,5.61380842113383,0.661044851981417,20.3934334488112,0.00197411229069183,0.0205858773799339
"TNFRSF10D","ENSG00000173530",8793,3538,-5.26047088945434,2.77136469893668,20.3662333015695,0.00198196199438047,0.020654198570122
"SPRY1","ENSG00000164056",10252,3958,-2.50441639854907,7.19282080047172,20.3469339224376,0.00198755534429379,0.0206848832913148
"PRCP","ENSG00000137509",5547,6482,-2.0743853844609,5.12581386421479,20.3409858429636,0.00198928320463966,0.0206848832913148
"BOLA1","ENSG00000178096",51027,1461,1.59661442699524,4.40972012094415,20.3403609407918,0.00198946484201029,0.0206848832913148
"FBXL18","ENSG00000155034",80028,4981,2.28982340424952,2.43809220232231,20.3381557822461,0.00199010597115584,0.0206848832913148
"KIAA1644",NA,NA,6751,-4.92216085300179,0.127876813611477,20.3217480897614,0.00199488449334488,0.0207210162810686
"CCP110","ENSG00000103540",9738,10111,1.70378372985847,4.20592783160383,20.30843470203,0.00199877241143811,0.0207478573928341
"RTP4","ENSG00000136514",64108,1554,-3.85641925767107,2.74996414487867,20.2806746721808,0.00200690978268481,0.0208187453532356
"C1orf64",NA,NA,3039,4.98767121860158,3.06210838001841,22.9145258967841,0.00201358686508422,0.0208744024652021
"AC007009.1","ENSG00000244239",NA,429,5.02847258862187,0.976022393763914,20.2380666667974,0.00201948051612519,0.0209179432814575
"SGMS2","ENSG00000164023",166929,7635,-2.33530244796921,5.29506944286336,20.2349093831813,0.00202041593813864,0.0209179432814575
"RTKN2","ENSG00000182010",219790,9548,3.7911057692332,2.92132415800835,20.2253576967728,0.00202324916553917,0.0209336566782996
"SPCS3","ENSG00000129128",60559,6831,-1.3935733312972,6.79488541190464,20.2105704516324,0.0020276451956927,0.0209590587762094
"C11orf70",NA,NA,2647,-2.98613291037815,2.61633094664146,20.208242009,0.0020283384977919,0.0209590587762094
"COBLL1","ENSG00000082438",22837,17176,-1.91879711074348,6.12909009957127,20.1740382482561,0.00203855710761806,0.0210509793987841
"ABO","ENSG00000175164",28,6341,-4.07384005835467,2.20179307052794,20.1599940877516,0.00204277157729043,0.0210802816141024
"C5orf46","ENSG00000178776",389336,1232,5.23845018346087,2.75985176109717,22.7854384874989,0.00204522506527495,0.0210802816141024
"RAB3D","ENSG00000105514",9545,4417,1.60876569640473,4.63296965274064,20.1513570300399,0.002045368868986,0.0210802816141024
"TMSB4X","ENSG00000205542",7114,1705,-2.1379243214998,12.6154516811899,20.1363482723664,0.00204989207772095,0.0211132250050314
"SMG7","ENSG00000116698",9887,8317,1.4584018896019,5.30846439393996,20.1262569978442,0.0020529403472996,0.0211309442086536
"TUBB2A","ENSG00000137267",7280,1727,-1.47117794579589,6.35405688199779,20.1156883175487,0.00205613891946535,0.0211501865710745
"IDH2","ENSG00000182054",3418,2814,2.26043357154056,7.40774940908652,20.1088850657349,0.00205820120308436,0.0211577233492774
"C1QTNF4","ENSG00000172247",114900,1664,-4.08192341127847,0.0288761099554481,20.0944173619166,0.0020625954525896,0.0211892068670486
"DDX39A","ENSG00000123136",10212,3837,1.40847895261415,5.49024838841278,20.0730469060946,0.00206910779520737,0.0212423950613773
"C9orf91",NA,NA,4792,2.03753797502155,3.34378716820692,20.0651586663835,0.00207151813414383,0.0212534287998909
"SLC29A1","ENSG00000112759",2030,3433,2.29384401528825,3.91092880940826,20.0519861839816,0.00207555098164191,0.0212810842595797
"TLR2","ENSG00000137462",7097,4200,-3.13265925613456,2.69294433486603,20.0466123876113,0.00207719903249186,0.0212842680000277
"NT5DC4","ENSG00000144130",284958,4225,5.66475277408542,0.799832875122228,20.0409284226585,0.00207894399181871,0.0212884399882954
"POPDC3","ENSG00000132429",64208,1881,5.77976398523014,1.70878340352095,22.6358223252834,0.00208270082565351,0.0213131950087616
"TRIM7","ENSG00000146054",81786,7338,5.39818100821242,1.93442606522389,20.0226271945918,0.00208457490560908,0.0213186635430317
"ADAMTSL4","ENSG00000143382",54507,6393,-2.2983577318846,2.38694114242902,19.990590614617,0.00209447800025711,0.0213934023742056
"KIF18B","ENSG00000186185",146909,4658,4.34676904894249,1.69688940595855,19.9902881111502,0.00209457179029802,0.0213934023742056
"TBL1X","ENSG00000101849",6907,7006,1.83738507224106,4.37921273608568,19.9803067601015,0.00209766942420778,0.0214112979778181
"RAB31","ENSG00000168461",11031,5586,-2.6993824492282,6.2876968168051,19.9616612604019,0.00210347130384217,0.0214483937826555
"NPC2","ENSG00000119655",10577,2749,-1.87171136670427,8.49883477869785,19.9599672698038,0.0021039994152407,0.0214483937826555
"RNASEH2A","ENSG00000104889",10535,2039,2.58754518784807,4.66558570264663,19.9485328687699,0.00210756850593379,0.021471022813652
"ARHGEF17","ENSG00000110237",9828,9539,-1.8665064051409,3.70381030839703,19.9401559014022,0.00211018807748023,0.0214839557753953
"SLC41A2","ENSG00000136052",84102,5151,-1.73743785278663,4.23069924962537,19.9237413110466,0.00211533294643539,0.0214997187278846
"TMEM220","ENSG00000187824",388335,3508,-3.8653863392512,4.0784954859378,19.9200853737963,0.00211648097652641,0.0214997187278846
"CYP2U1","ENSG00000155016",113612,6096,-2.93952647542056,2.33336075664582,19.9188686438427,0.00211686322480432,0.0214997187278846
"ISG20L2","ENSG00000143319",81875,5262,1.43102490761118,5.28554870833077,19.9166321680396,0.00211756606247558,0.0214997187278846
"RP11-89K21.1",NA,NA,4756,5.2949683670713,1.07505850724838,19.9136880388786,0.00211849173413706,0.0214997187278846
"FDFT1","ENSG00000079459",2222,5202,1.49397845281625,5.59611002491418,19.9068584247541,0.00212064100518139,0.0215078140952527
"ARFIP2","ENSG00000132254",23647,4225,1.87180936070772,5.60417032577133,19.8652525049279,0.00213379353852875,0.0215801844383218
"PRC1","ENSG00000198901",9055,5523,2.64376596447603,5.49911367200251,19.8640992325894,0.00213415956700217,0.0215801844383218
"SLC6A3","ENSG00000142319",6531,4529,-5.90705113437458,-1.33546281946066,22.4322180360918,0.00213513340220196,0.0215801844383218
"LPAR2","ENSG00000064547",9170,2980,1.80644750284872,3.40098803871537,19.8603131638248,0.00213536175236588,0.0215801844383218
"FABP3","ENSG00000121769",2170,1026,-3.1399010147887,0.651649621636418,19.8589720787465,0.0021357877888728,0.0215801844383218
"HSPA2","ENSG00000126803",3306,2841,-1.92712148356311,3.46524002533564,19.856438400363,0.00213659297974853,0.0215801844383218
"RP11-309L24.4",NA,NA,431,-3.33239088903997,1.19524321599547,19.8541533782244,0.00213731947515335,0.0215801844383218
"PRICKLE2","ENSG00000163637",166336,8726,-2.38886702990902,3.55499924064276,19.8500473808259,0.00213862570597835,0.0215801844383218
"RP11-464F9.20",NA,NA,795,3.40316501801579,1.58501156038699,19.8342988909132,0.00214364502168414,0.0216171249873636
"RP11-43F13.3",NA,NA,3482,-4.44137942855998,0.0427344471388622,19.8146991272058,0.00214991244441664,0.0216650812411138
